symbol	score.1	score.2	score.3	score.4	score.5	score.6	score.7	score.8
NTRK2	1	0	1	1	0	667	667	0
TRPM8	1	0	1	1	0	699	699	0
ZFPM2	1	0	1	1	0	718	718	0
ECE2	1	0	1	1	0	72	72	0
POMP	1	0	1	1	0	73	73	0
SCGB2A1	1	0	1	1	0	74	74	0
NACC1	1	0	1	1	0	82	82	0
ITCH	1	0	1	1	0	845	845	0
CDKN2AIPNL	1	0	1	1	0	85	85	0
C21orf62	1	0	1	1	0	98	98	0
MAP3K19	1	0	1	1	0	1195	1195	0
P2RY14	1	0	1	1	0	149	149	0
FCHO1	1	0	1	1	0	203	203	0
GALK2	1	0	1	1	0	356	356	0
RYK	1	0	1	1	0	417	417	0
CEP70	1	0	1	1	0	447	447	0
FASTKD5	1	0	1	1	0	553	553	0
ICK	1	0	1	1	0	568	568	0
GALNTL6	1	0	1	1	0	589	589	0
EPHB1	1	0	1	1	0	881	881	0
GTPBP10	0	NA	NA	0	0	0	0	61
DBF4	0	NA	NA	0	0	0	0	260
FOXO4	0	NA	NA	0	0	0	0	405
ARID4B	0	NA	NA	0	0	0	0	0
BNC2	0	NA	NA	0	0	0	0	0
HACD2	0	NA	NA	0	0	0	0	0
INPP4B	0	NA	NA	0	0	0	0	0
ADRB3	0	NA	NA	0	0	0	0	0
TRAF3IP2	0	NA	NA	0	0	0	0	0
NOL4L	0	NA	NA	0	0	0	0	0
DCTN1	0	NA	NA	0	0	0	0	0
PTPRT	0	NA	NA	0	0	0	0	0
MMP8	0	NA	NA	0	0	0	0	0
IZUMO1	0	NA	NA	0	0	0	0	0
KLRC2	0	NA	NA	0	0	0	0	0
ABCC8	0	NA	NA	0	0	0	0	0
KLK12	0	NA	NA	0	0	0	0	0
CATSPERD	0	NA	NA	0	0	0	0	0
FANK1	0	NA	NA	0	0	0	0	0
ARID3B	0	NA	NA	0	0	0	0	0
CRHR1	0	NA	NA	0	0	0	0	0
EEF1A1	0	NA	NA	0	0	0	0	0
SGSM1	0	NA	NA	0	0	0	0	0
RPN2	0	NA	NA	0	0	0	0	0
IL12B	0	NA	NA	0	0	0	0	0
WNT11	0	NA	NA	0	0	0	0	0
NAPSA	0	NA	NA	0	0	0	0	0
FAM172A	0	NA	NA	0	0	0	0	0
EXO5	0	NA	NA	0	0	0	0	0
COBL	0	NA	NA	0	0	0	0	0
NEFL	0	NA	NA	0	0	0	0	0
CDH8	0	NA	NA	0	0	0	0	0
GHDC	0	NA	NA	0	0	0	0	0
TRAF2	0	NA	NA	0	0	0	0	0
FCHSD2	0	NA	NA	0	0	0	0	0
TTC39C	0	NA	NA	0	0	0	0	0
BAZ2A	0	NA	NA	0	0	0	0	0
SELENBP1	0	NA	NA	0	0	0	0	0
LRRC63	0	NA	NA	0	0	0	0	0
ZNF555	0	NA	NA	0	0	0	0	0
TIAL1	0	NA	NA	0	0	0	0	0
UHRF1	0	NA	NA	0	0	0	0	0
NUP98	0	NA	NA	0	0	0	0	0
LYPD1	0	NA	NA	0	0	0	0	0
PCDHGA8	0	NA	NA	0	0	0	0	0
NEDD9	0	NA	NA	0	0	0	0	0
LDLR	0	NA	NA	0	0	0	0	0
GPR85	0	NA	NA	0	0	0	0	0
OR5J2	0	NA	NA	0	0	0	0	0
OR10A7	0	NA	NA	0	0	0	0	0
ASPN	0	NA	NA	0	0	0	0	0
TRPM3	1	0	1	1	0	247	247	0
PDE8B	1	0	1	1	0	756	756	0
SLC27A1	1	0	1	1	0	194	194	0
CCDC149	1	0	1	1	0	387	387	0
PIK3C3	0	NA	NA	0	0	0	0	763
PIGU	0	NA	NA	0	0	0	0	139
DDB2	0	NA	NA	0	0	0	0	258
ELMSAN1	0	NA	NA	0	0	0	0	854
ANKAR	0	NA	NA	0	0	0	0	1380
SERAC1	1	0	1	1	0	114	114	0
AKAP8	1	0	1	1	0	122	122	0
PARD3	1	0	1	1	0	1329	1329	0
CYP2U1	0	NA	NA	0	0	0	0	137
ERCC1	1	0	1	1	0	167	167	0
PCYT2	1	0	1	1	0	171	171	0
RTP1	1	0	1	1	0	185	185	0
ZNF705A	1	0	1	1	0	189	189	0
REM2	1	0	1	1	0	212	212	0
LGALS3	1	0	1	1	0	224	224	0
SYCP3	1	0	1	1	0	228	228	0
NELFE	1	0	1	1	0	255	255	0
CDT1	1	0	1	1	0	264	264	0
PPFIA4	1	0	1	1	0	268	268	0
PNPLA6	1	0	1	1	0	289	289	0
SP2	1	0	1	1	0	322	322	0
KATNB1	1	0	1	1	0	34	34	0
CYP4F8	1	0	1	1	0	390	390	0
ATXN2L	1	0	1	1	0	414	414	0
VIPR1	1	0	1	1	0	419	419	0
MATK	1	0	1	1	0	422	422	0
ATR	1	0	1	1	0	43	43	0
DKC1	1	0	1	1	0	447	447	0
MMP9	1	0	1	1	0	452	452	0
PLXNA4	1	0	1	1	0	560	560	0
PCDHA2	1	0	1	1	0	65	65	0
PCDHB11	1	0	1	1	0	65	65	0
TRPC6	1	0	1	1	0	68	68	0
SPTBN2	1	0	1	1	0	86	86	0
ZNF638	1	0	1	1	0	1272	1272	0
KCNK9	1	0	1	1	0	31	31	0
SH3RF3	1	0	1	1	0	585	585	0
FCRL2	0	NA	NA	0	0	0	0	23
COPS9	0	NA	NA	0	0	0	0	5
MAP3K4	1	0	1	1	0	1322	1322	0
WDFY3	1	0	1	1	0	3506	3506	0
SLC35F5	0	NA	NA	0	0	0	0	49
ADGRE5	1	0	1	1	0	527	527	0
ADAMTS13	1	0	1	1	0	548	548	0
ITGB5	1	0	1	1	0	550	550	0
FAM19A5	1	0	1	1	0	68	68	0
MAGEL2	1	0	1	1	0	721	721	0
MC1R	1	0	1	1	0	79	79	0
PHF2	0	NA	NA	0	0	0	0	810
KRT33A	1	0	1	1	0	132	132	0
LHX6	1	0	1	1	0	142	142	0
ARID2	1	0	1	1	0	151	151	0
BCL7B	1	0	1	1	0	156	156	0
ZZZ3	1	0	1	1	0	156	156	0
TCEAL2	1	0	1	1	0	200	200	0
JAG2	1	0	1	1	0	216	216	0
SCO2	1	0	1	1	0	219	219	0
KEL	1	0	1	1	0	315	315	0
TMPRSS11B	1	0	1	1	0	325	325	0
PKHD1L1	1	0	1	1	0	3708	3708	0
ANKRD30BL	1	0	1	1	0	38	38	0
DBH	1	0	1	1	0	472	472	0
RPP38	1	0	1	1	0	62	62	0
DNMT3B	1	0	1	1	0	75	75	0
SLC22A17	1	0	1	1	0	75	75	0
TANGO6	1	0	1	1	0	916	916	0
OR9K2	1	0	1	1	0	95	95	0
NOS2	1	0	1	1	0	188	188	0
CERS3	1	0	1	1	0	2	2	0
PRKCQ	1	0	1	1	0	234	234	0
SLC24A4	1	0	1	1	0	319	319	0
C1S	1	0	1	1	0	455	455	0
COPB2	1	0	1	1	0	798	798	0
UBL7	1	0	1	1	0	324	324	0
RBM46	1	0	1	1	0	340	340	0
EPRS	1	0	1	1	0	41	41	0
CREB3L1	1	0	1	1	0	42	42	0
RNF17	1	0	1	1	0	45	45	0
JAK1	1	0	1	1	0	525	525	0
ATP8A1	1	0	1	1	0	847	847	0
MIER3	0	NA	NA	0	0	0	0	304
MSMO1	0	NA	NA	0	0	0	0	160
HERC3	1	0	1	1	0	539	539	0
DNAJA2	1	0	1	1	0	59	59	0
CHRNB2	1	0	1	1	0	109	109	0
FOXP2	1	0	1	1	0	114	114	0
NLRC5	1	0	1	1	0	1492	1492	0
TBPL2	1	0	1	1	0	182	182	0
RHOU	1	0	1	1	0	249	249	0
CD1E	1	0	1	1	0	26	26	0
KBTBD3	1	0	1	1	0	335	335	0
BAAT	1	0	1	1	0	369	369	0
MME	1	0	1	1	0	570	570	0
PNN	1	0	1	1	0	607	607	0
TSHZ2	1	0	1	1	0	719	719	0
CFAP47	1	0	1	1	0	853	853	0
DOCK9	0	NA	NA	0	0	0	0	1335
RTN2	0	NA	NA	0	0	0	0	314
COL7A1	0	NA	NA	0	0	0	0	461
TMEM104	0	NA	NA	0	0	0	0	0
PLPPR3	0	NA	NA	0	0	0	0	0
ELSPBP1	0	NA	NA	0	0	0	0	0
CDC42EP4	0	NA	NA	0	0	0	0	0
PHKG1	0	NA	NA	0	0	0	0	0
SLC40A1	0	NA	NA	0	0	0	0	0
TBX1	0	NA	NA	0	0	0	0	0
KLRG2	0	NA	NA	0	0	0	0	0
MRI1	0	NA	NA	0	0	0	0	0
SRRM4	0	NA	NA	0	0	0	0	0
OGDH	0	NA	NA	0	0	0	0	0
AICDA	0	NA	NA	0	0	0	0	0
GP2	0	NA	NA	0	0	0	0	0
PGBD4	0	NA	NA	0	0	0	0	0
TDRD5	0	NA	NA	0	0	0	0	0
NPAS3	0	NA	NA	0	0	0	0	0
GRID1	0	NA	NA	0	0	0	0	0
MAGOHB	0	NA	NA	0	0	0	0	0
UBE3C	0	NA	NA	0	0	0	0	0
